split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.7755965206288404,0.6718250434739003,0.5162602268903752,0.7755965206288404,0.8087141802722425,0.8668139923462512,0.789494354442808,0.860613810741688,0.9106849373545921,0.5769777356702984,0.7267303102625299,0.9432138886513298,0.9342067556890513,0.559615897572686,0.7165300546448088,0.8883166169693684,0.907545188002929,0.061633281972265024,0.45454545454545453,0.9531512773284215,0.895247420954156,0.9119210755001821,0.5477358690045245
test,0.8023082200072637,0.7008746427757128,0.5460477235851473,0.8023082200072637,0.830127281002289,0.8847271553115919,0.8183583055403455,0.8646632566069906,0.9231849217274688,0.6458072590738423,0.7733812949640287,0.9551334746679357,0.9580274516163473,0.5831491712707182,0.7177830669840191,0.8998168498168498,0.9047202117841358,0.0705073086844368,0.4939759036144578,0.9579318163414041,0.9177622303937589,0.9259237038804277,0.495543359957299
