,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08333096,0.08333733,0.08335515,0.08335644,0.083342135,0.08329849,0.083299585,0.08324417,0.08322003,0.08329628,0.08344947,0.0834699
AMI,0.007327723,0.007334565,0.0073214313,0.0073332656,0.007325284,0.0073225955,0.23544733,0.23535496,0.23535588,0.23522969,0.0073247515,0.0073222676
IMI,0.0060341395,0.006028308,0.31539872,0.31499952,0.3152848,0.00605227,0.006034414,0.006029344,0.0060300995,0.0060343747,0.0060374057,0.00603678
Lateral-involved,0.1466942,0.14667486,0.06157734,0.06158887,0.061590396,1.0043394e-07,0.061703213,0.061683193,0.061639912,0.043593306,0.14664043,0.14661415
