,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08335815,0.0833563,0.083348945,0.08332246,0.0833253,0.08328105,0.08326904,0.08324335,0.083256096,0.08333819,0.08344631,0.08345475
AMI,0.0073343297,0.007338855,0.0073248153,0.007334563,0.0073281396,0.0073222,0.23533356,0.23533517,0.23541108,0.23528463,0.007326702,0.0073260227
IMI,0.006036755,0.006030709,0.31546375,0.3149559,0.31526262,0.0060474686,0.006029295,0.006027596,0.0060303695,0.0060363044,0.006039906,0.0060392097
Lateral-involved,0.14668162,0.14668353,0.061575897,0.061585817,0.061588842,1.0039109e-07,0.06167934,0.061669245,0.061636474,0.043599933,0.14666605,0.14663321
