,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.0833653,0.083356075,0.08335951,0.083318405,0.0833295,0.08327481,0.08325633,0.083231926,0.08325017,0.083340615,0.0834543,0.083463065
AMI,0.0073346533,0.0073392107,0.0073254174,0.0073348023,0.0073286598,0.007322021,0.2353203,0.23533602,0.2354151,0.23529081,0.0073268954,0.00732629
IMI,0.006037128,0.006032111,0.31540778,0.31502074,0.31525365,0.006046832,0.0060300003,0.0060278284,0.006030346,0.006035698,0.006039004,0.006038826
Lateral-involved,0.1466902,0.14669223,0.06157525,0.061582904,0.061587412,1.0037063e-07,0.06167176,0.06166482,0.061635632,0.04360071,0.14666481,0.1466339
