,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330101,0.083315,0.0832746,0.0833285,0.08330028,0.083353974,0.08341909,0.08333271,0.08333684,0.08335622,0.083351925,0.08332986
AMI,0.00730963,0.00731825,0.0073039643,0.0073176743,0.0073105656,0.007319766,0.23562922,0.23561329,0.23532927,0.23492831,0.007311137,0.0073090866
IMI,0.006028773,0.0060305465,0.31495127,0.31553277,0.3152319,0.006039681,0.0060389796,0.0060335603,0.0060287025,0.0060270997,0.006028259,0.0060286243
Lateral-involved MI,0.14674492,0.14668278,0.061620217,0.061612304,0.06161289,1.0039096e-07,0.06155952,0.061512664,0.06149347,0.043568175,0.14679044,0.14680268
