split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.6506024096385542,0.72,0.7516778523489933,0.8205816554809843,75
val,AMI,Anterior,0.9836065573770492,1.0,0.9878048780487805,0.9997967479674796,60
val,IMI,Inferior,0.625,0.5617977528089888,0.8444444444444444,0.8172284644194756,89
val,LMI,Lateral,0.0,0.0,1.0,,0
test,NORM,Normal,0.8278388278388278,0.837037037037037,0.9313186813186813,0.9607448107448108,135
test,AMI,Anterior,0.8756756756756757,0.8350515463917526,0.9825870646766169,0.9695594193978561,97
test,IMI,Inferior,0.6652078774617067,0.8260869565217391,0.6158730158730159,0.7296583850931677,184
test,LMI,Lateral,0.0,0.0,1.0,0.9337928637627433,83
