split,label,internal_label,f1_score
val,NORM,Normal,0.9919354838709677
val,AMI,Anterior,1.0
val,IMI,Inferior,0.9868421052631579
val,Lateral-involved,Lateral,0.9925373134328358
test,NORM,Normal,0.8937728937728938
test,AMI,Anterior,0.8242424242424242
test,IMI,Inferior,0.8877551020408163
test,Lateral-involved,Lateral,0.9239130434782609
