,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083329014,0.083350584,0.08333882,0.0833715,0.08333881,0.08326882,0.08331884,0.08325066,0.08322116,0.083296284,0.08344715,0.0834683
AMI,0.007331214,0.0073382384,0.0073238444,0.0073368973,0.0073282933,0.0073245466,0.23545109,0.23533884,0.23534122,0.23523323,0.0073265275,0.0073260823
IMI,0.0060340054,0.006027589,0.31542563,0.31497562,0.31528094,0.0060531697,0.006034057,0.0060297283,0.0060308096,0.0060346066,0.006037413,0.0060366853
Lateral-involved,0.14671695,0.14665957,0.06159434,0.061567742,0.06159162,1.0035466e-07,0.06165705,0.061641783,0.06161018,0.043592375,0.1466919,0.14667626
