,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330983,0.08336158,0.0832672,0.08334183,0.08328958,0.08335944,0.0833857,0.08337982,0.08337171,0.08335153,0.08330294,0.083278954
AMI,2.3729558e-06,2.372162e-06,2.3776136e-06,2.3727541e-06,2.376196e-06,2.386805e-06,0.24990943,0.24980772,0.24996419,0.25029966,2.3832288e-06,2.376447e-06
IMI,6.2761063e-07,6.2831043e-07,0.33316222,0.33359987,0.3332325,6.2699655e-07,6.2828303e-07,6.2809e-07,6.275822e-07,6.27414e-07,6.2727975e-07,6.2734495e-07
LMI,0.2502122,0.25040972,2.379515e-06,2.3858668e-06,2.3813398e-06,2.380352e-06,2.385591e-06,2.3845348e-06,2.3821378e-06,2.3775551e-06,0.24944976,0.24990922
