split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9262376857279551,0.9244897959183673,0.9243608093361384,0.9244897959183673,0.20015768851248586
test,0.6377827101960044,0.7120315581854043,0.6836889265341177,0.7120315581854043,0.8230964562596654
