,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083300635,0.08330195,0.083288744,0.08331925,0.08330593,0.08336648,0.083408855,0.083324924,0.083334744,0.08336032,0.08335806,0.083330125
AMI,0.007309512,0.007318665,0.0073036957,0.007318935,0.0073109283,0.0073203207,0.23565468,0.23561996,0.2353176,0.23490597,0.0073106396,0.007308924
IMI,0.0060282866,0.0060298666,0.31495285,0.31552982,0.31523302,0.006041138,0.0060395766,0.0060336716,0.006028738,0.0060271407,0.0060280343,0.00602806
Lateral-involved MI,0.1467412,0.14668456,0.061619084,0.06161954,0.061615326,1.0041311e-07,0.061566904,0.061515342,0.06149347,0.043566305,0.14678186,0.14679633
