split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_LMI,sensitivity_LMI,specificity_LMI,auc_LMI,macro_auc,loss
val,0.8933844066714548,0.6473835444359903,0.6367858726402641,0.8933844066714548,0.8940953886049757,0.9398692167756527,0.9384388807069219,0.7459505541346974,0.9327943070250662,0.6875816993464052,0.6276849642004774,0.9858034721628325,0.9485900933732868,0.7145643693107933,0.7506830601092896,0.9536459745188398,0.9402391531264365,0.20512820512820512,0.2727272727272727,0.9951149195162969,0.850732034042677,0.9180888968918666,0.4776384262438688
test,0.8867277349582341,0.5703720265208124,0.5728408745059987,0.8867277349582341,0.8858025800921447,0.9368727743606345,0.9363830952262432,0.7320971867007673,0.9281526915371523,0.6703225806451613,0.6229016786570744,0.9829965820101242,0.9236539855641986,0.6841681430181994,0.722203332199932,0.9476190476190476,0.9382629285595964,0.0,0.0,0.9994736415904122,0.7447600752024212,0.883707420215842,0.5347917162917386
