epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate
1,0.4879654658266825,0.4120637269176477,0.39024436508993576,0.46512181418684584,0.0001
2,0.3659105827085268,0.38405685293142683,0.48687519295735016,0.4909178463837385,0.0001
3,0.3269499436963893,0.3879525093485852,0.5096249764768519,0.48023284904630503,0.0001
4,0.30480212235220855,0.3527562003277998,0.5251520094569188,0.5208941617359837,0.0001
5,0.25587256654645507,0.3105112879495649,0.586607775188503,0.5696158664969022,0.0001
6,0.2233439203334936,0.308412453347426,0.6172669219511713,0.5803818301248485,0.0001
7,0.20033364000617396,0.35520160820847374,0.6368684530526127,0.5570659333387541,0.0001
8,0.18328824165135488,0.3126239594101535,0.647762572278985,0.5751578429687315,0.0001
9,0.1714425039566921,0.33502395515401556,0.6573997432225918,0.576063093375405,0.0001
10,0.15858097692206705,0.3577199905418682,0.6674545762479998,0.5586522842965534,0.0001
11,0.14930792810020407,0.35180695850692567,0.6742254199243244,0.571413961613644,0.0001
12,0.1407985920701255,0.3726129730257106,0.6931015367079653,0.5773363212729632,5e-05
13,0.11431447184495855,0.3538660924771998,0.7230958798587037,0.5817042220026025,5e-05
14,0.10949354191858093,0.37244983650663693,0.7433232070444326,0.5794883138730116,5e-05
15,0.10354316958584212,0.40192975867582753,0.7553016343100338,0.5995592390809359,5e-05
16,0.10037466238791981,0.3700115506603925,0.7678111061586487,0.5991452479739752,5e-05
17,0.0942432569824261,0.408455023321609,0.7773052342988732,0.6064736565137759,5e-05
18,0.09231829345745331,0.4695596631130886,0.7871335713026063,0.5929880118385464,5e-05
19,0.08639833027352199,0.43592157914274926,0.807818425707288,0.5976819547197894,5e-05
20,0.08486078839416404,0.47916168088986594,0.8035940148161377,0.5967715880367289,5e-05
21,0.08106506366547679,0.42208378109553274,0.8181165048548469,0.5947933112779276,5e-05
22,0.07820167368954918,0.45410782126893395,0.8311110355766897,0.5941987600776286,5e-05
23,0.07731939127490188,0.4813157006275905,0.8398349208156808,0.6219844792585245,5e-05
24,0.07281166757434669,0.5122302993240184,0.8443007095113128,0.6194884789812656,5e-05
25,0.07219714004704479,0.5146662944547434,0.8624211594373048,0.6114367429798865,5e-05
26,0.06777929365531367,0.4776384262438688,0.8670978056257554,0.6367858726402641,5e-05
27,0.066726894971981,0.48781796572437863,0.8812867145330556,0.6259909180213215,5e-05
28,0.06537609991549001,0.519034020084385,0.8809418005190424,0.6298916229641226,5e-05
29,0.06174502451019802,0.505856401792777,0.8967500624173375,0.6253820243672148,5e-05
30,0.06168044983568635,0.5534722725063677,0.8939025357840714,0.6126024451061632,5e-05
31,0.059910278630959025,0.5774636409157657,0.9080042218066505,0.6202589899512293,5e-05
32,0.05928255119763102,0.6110289052532208,0.9154951495022099,0.6174507732354483,2.5e-05
33,0.044503199725221196,0.6050604105646189,0.9359028982324662,0.6316571606809027,2.5e-05
34,0.04422959056068321,0.5680025480705455,0.9325745881785754,0.6275691635299254,2.5e-05
35,0.04420191643142622,0.592970660280675,0.9393228071072327,0.6333930019600966,2.5e-05
36,0.040849127510153474,0.6107494252195873,0.9435218114811127,0.6242057986164672,2.5e-05
37,0.04059980584749369,0.5798263708971587,0.9434910215463885,0.6345578225090437,2.5e-05
38,0.04003861637191898,0.6503916100671187,0.9430807740343172,0.6173911977694174,1.25e-05
39,0.034481151781479064,0.6590177923992101,0.9519392983496417,0.6356261162925104,1.25e-05
40,0.03346796688845748,0.6597546945892285,0.9530211374265545,0.6295298695102144,1.25e-05
41,0.0334017534406437,0.6985973265833184,0.9566075636522552,0.6271617625707404,1.25e-05
42,0.03262615820792431,0.693729527025592,0.9517782189139521,0.6180434382830899,1.25e-05
43,0.03349151469448111,0.7006540161814425,0.9530993881305941,0.6159722567664775,1.25e-05
44,0.03273339544331608,0.6819469655456138,0.9538613005345012,0.6270047375965495,6.25e-06
45,0.028912827868149575,0.6950938332864249,0.9606156247996157,0.6248123827024744,6.25e-06
46,0.028432816664051012,0.7257719751127559,0.9578215728906754,0.6284789756204021,6.25e-06
47,0.028903149588021117,0.7199353368044067,0.9608091524264416,0.6221129301544777,6.25e-06
48,0.027605517701946972,0.7126225707457944,0.9577961694822337,0.6203536301930337,6.25e-06
49,0.027841959234069024,0.727889477939746,0.9582903683666372,0.625638657941697,6.25e-06
50,0.0272629757854092,0.7208748227682471,0.9617750625547654,0.626321819564733,3.125e-06
