split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_LMI,sensitivity_LMI,specificity_LMI,auc_LMI,macro_auc,loss
val,0.9994145199063232,0.9995923715432291,0.9995116869936248,0.9994145199063232,0.9994147335651724,0.9995363931386184,0.9990732159406858,1.0,0.9997418329385479,0.9988623435722411,1.0,0.9992119779353822,0.9998927464274239,0.9996480112636396,0.9992962702322308,1.0,0.9999992945064985,1.0,1.0,1.0,1.0,0.9999084684681175,0.004681772192415565
test,0.805276899821355,0.8399594424431722,0.7590810942300217,0.805276899821355,0.809219386063796,0.8513041140091422,0.7790354330708661,0.9801715919923737,0.9022607301291818,0.7327176042541281,0.7544668587896254,0.9045470949115842,0.905932377017213,0.8324196177211439,0.838757838160645,0.8495417515274949,0.9082144622919935,0.6198830409356725,0.9875776397515528,0.9728780213603148,0.9990756548971961,0.928870806083896,1.5047607738964053
