,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330115,0.08332739,0.08332579,0.08336653,0.08333155,0.08334444,0.08334778,0.083275706,0.08323471,0.083287515,0.08342073,0.08343678
AMI,0.007329576,0.007336339,0.007321792,0.0073350435,0.0073264195,0.0073232297,0.23543763,0.23534313,0.2353633,0.23523413,0.0073253326,0.007324027
IMI,0.0060340865,0.006028818,0.31538722,0.31500953,0.3152884,0.0060514435,0.0060327337,0.0060293037,0.0060306233,0.006034658,0.006037075,0.0060364413
Lateral-involved,0.14671655,0.14668538,0.061582386,0.06157704,0.061586995,1.0036109e-07,0.061669767,0.061657388,0.061623506,0.043591503,0.14666355,0.14664589
