split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9907760554130578,0.9897959183673469,0.9897987051033937,0.9897959183673469,0.04443357915294414
test,0.8484690804995557,0.8579881656804734,0.8559044733688332,0.8579881656804734,0.9163994606312446
