split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,1.0,1.0,1.0,1.0,0.00904063227141137
test,0.7969884345906517,0.7875751503006012,0.78684304591523,0.7875751503006012,0.8777025355724152
