,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08340463,0.08335716,0.08350354,0.08330663,0.083440356,0.083120435,0.08307975,0.08317628,0.08326557,0.083375506,0.08347481,0.08349538
AMI,2.3774376e-06,2.3796715e-06,2.3778523e-06,2.3844248e-06,2.3806042e-06,2.387314e-06,0.25064957,0.25013554,0.24970663,0.24948914,2.3768564e-06,2.377935e-06
IMI,6.2787836e-07,6.2785614e-07,0.3333839,0.33332148,0.33328944,6.266243e-07,6.274764e-07,6.2786916e-07,6.279649e-07,6.276181e-07,6.275992e-07,6.2776803e-07
LMI,0.24980895,0.249663,2.385224e-06,2.3796258e-06,2.3839864e-06,2.382441e-06,2.3808109e-06,2.382454e-06,2.3844111e-06,2.3865057e-06,0.2504969,0.2500119
