split,label,internal_label,f1_score
val,NORM,Normal,0.940677966101695
val,AMI,Anterior,0.9937888198757764
val,IMI,Inferior,0.9529780564263323
val,LMI,Lateral,1.0
test,NORM,Normal,0.8467741935483871
test,AMI,Anterior,0.7263157894736842
test,IMI,Inferior,0.7735368956743003
test,LMI,Lateral,0.9940119760479041
