,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08335985,0.083291486,0.08340816,0.08337537,0.08340775,0.08335285,0.08326656,0.08324216,0.08324976,0.083303444,0.083363235,0.0833793
AMI,0.0073402906,0.007347392,0.0073248115,0.0073296186,0.0073232637,0.007308465,0.23523882,0.23552825,0.23546632,0.23513702,0.007323737,0.0073322924
IMI,0.006040319,0.0060430807,0.31508836,0.31537908,0.31516758,0.0060459287,0.006044602,0.006041627,0.006039697,0.0060368953,0.0060349144,0.006037676
LMI,0.23523815,0.23526843,0.0073395805,0.0073391763,0.007341818,0.007349991,0.007357925,0.0073588565,0.0073551997,0.0073469714,0.23548685,0.23521692
