split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9228233243285529,0.9278350515463918,0.9279191486370821,0.9278350515463918,0.24824800603475766
test,0.7949489034613695,0.7715430861723447,0.7736608364247052,0.7715430861723447,0.5630081298356066
