,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08319952,0.083233215,0.08323498,0.08323607,0.08323211,0.0835471,0.0835449,0.08341794,0.08339003,0.08340561,0.08331988,0.083238654
AMI,0.007329736,0.0073280684,0.0073332777,0.00733262,0.007333407,0.0073428946,0.2353559,0.23536594,0.23533906,0.23528229,0.007329331,0.007327651
IMI,0.0060386057,0.006042232,0.3151863,0.3152568,0.3152361,0.006024797,0.0060340515,0.0060417852,0.0060382807,0.006032049,0.0060321204,0.006036771
Lateral-involved MI,0.14692429,0.14677362,0.061650332,0.061598558,0.06162495,9.995564e-08,0.061376166,0.061380327,0.061392684,0.043513447,0.14680977,0.1469557
