,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08331464,0.083312765,0.0833125,0.08332119,0.08331143,0.08335101,0.083379805,0.08329761,0.08331451,0.0833519,0.083373375,0.08335949
AMI,0.007308546,0.007316677,0.0073053096,0.0073163975,0.0073094373,0.007324584,0.23562214,0.23555551,0.2353151,0.23500164,0.0073146448,0.0073100086
IMI,0.006026822,0.006029038,0.3148611,0.31559354,0.31527063,0.0060441107,0.006041635,0.0060351975,0.0060291253,0.006024281,0.0060215415,0.006022887
Lateral-involved MI,0.14671768,0.14672063,0.061580498,0.06164113,0.061611585,1.0045893e-07,0.06160589,0.06154718,0.061515775,0.0435674,0.14673842,0.14675365
