split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_LMI,sensitivity_LMI,specificity_LMI,auc_LMI,macro_auc,loss
val,0.9997072599531616,0.9997683039851715,0.9997961630050205,0.9997072599531616,0.9997072435793702,0.9995363931386184,0.9990732159406858,1.0,1.0,1.0,1.0,1.0,1.0,0.9996482588814632,1.0,0.9994987468671679,1.0,1.0,1.0,1.0,1.0,1.0,0.0007172844473684105
test,0.8159956025834822,0.6403355289386734,0.6235386443955403,0.8159956025834822,0.8071469458470746,0.8141862489120975,0.9207677165354331,0.8678741658722593,0.9249519602471045,0.8473816858022962,0.8720461095100864,0.941717791411043,0.9247399216046809,0.8202409638554217,0.7623171095849507,0.9177698574338086,0.91212016354093,0.012345679012345678,0.006211180124223602,1.0,0.9908080469521923,0.9381550230862269,1.1066172272412265
