split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9995363931386184,0.9990732159406858,1.0,1.0,1079
val,AMI,Anterior,1.0,1.0,1.0,1.0,878
val,IMI,Inferior,0.9996482588814632,1.0,0.9994987468671679,1.0,1421
val,LMI,Lateral,1.0,1.0,1.0,1.0,38
test,NORM,Normal,0.8141862489120975,0.9207677165354331,0.8678741658722593,0.9249519602471045,2032
test,AMI,Anterior,0.8473816858022962,0.8720461095100864,0.941717791411043,0.9247399216046809,1735
test,IMI,Inferior,0.8202409638554217,0.7623171095849507,0.9177698574338086,0.91212016354093,3349
test,LMI,Lateral,0.012345679012345678,0.006211180124223602,1.0,0.9908080469521923,161
