,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330048,0.08329858,0.08329904,0.08332578,0.08331028,0.08337812,0.08339704,0.08332497,0.08333843,0.08335021,0.08334685,0.08333007
AMI,0.007307217,0.007315826,0.00730321,0.0073152217,0.007308339,0.0073210886,0.23563261,0.23557688,0.23532073,0.23497649,0.0073133204,0.007308959
IMI,0.006028051,0.0060290997,0.31493136,0.31553438,0.31526393,0.006039056,0.006038413,0.006033874,0.006029246,0.0060259197,0.0060233255,0.0060235686
Lateral-involved MI,0.14675404,0.14671588,0.061605807,0.061623856,0.061618943,1.0044062e-07,0.061564315,0.061510917,0.06149543,0.043567833,0.14676131,0.14678152
