split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.99956793942976,0.9994509516837482,0.99945083932895,0.9994661921708186,0.9999130279537338,0.9994509516837482,0.0072427515372350945
test,0.7920686249304931,0.7514085474783565,0.7533017397449574,0.8109922824874499,0.8952825475499754,0.7514085474783565,2.9441784830494284
