,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08329799,0.08330036,0.0832867,0.08331853,0.08330425,0.08336783,0.08341217,0.08332428,0.08333373,0.08336134,0.083360866,0.083331786
AMI,0.007309009,0.007317782,0.0073035154,0.007317714,0.007310276,0.007320044,0.2356499,0.23561576,0.23532122,0.23491514,0.0073107774,0.007308626
IMI,0.006028938,0.0060306154,0.31495646,0.31552392,0.3152312,0.0060398784,0.006039709,0.0060340767,0.006029435,0.006027973,0.00602874,0.006028732
Lateral-involved MI,0.14673862,0.14666477,0.061627496,0.06161506,0.061618544,1.00435976e-07,0.061564643,0.06151218,0.061492022,0.043568805,0.14679593,0.14680175
