,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330086,0.08331435,0.08327479,0.08332742,0.08330002,0.08335467,0.083419524,0.08333268,0.08333706,0.083356775,0.083352245,0.08332963
AMI,0.0073094065,0.007318064,0.0073037683,0.007317562,0.007310402,0.0073196515,0.2356332,0.23561439,0.23532835,0.23492524,0.0073109763,0.007308888
IMI,0.006028692,0.006030411,0.31495222,0.3155318,0.31523216,0.0060399077,0.0060389647,0.006033526,0.006028648,0.0060270494,0.006028212,0.0060285414
Lateral-involved MI,0.1467441,0.14668247,0.0616202,0.061613303,0.061613195,1.003944e-07,0.061559938,0.061512105,0.06149275,0.043567974,0.14679064,0.14680326
