fold,strategy,epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate,epoch_time,L_BCE,L_ALPA,L_territory,L_exclusive,L_consistency
4,frozen_backbone,1,1.1808792260331167,1.0475393575681766,0.588592543803165,0.7595080865503261,0.0005,0.7301263809204102,0.42599089940388996,1.780981332063675,0.4328823884328206,0.128183051943779,0.003229805656398336
4,frozen_backbone,2,0.9638770163898737,0.9366894326579402,0.6979977411264471,0.7786232823437904,0.0005,0.7247147560119629,0.34348951776822406,1.7744519015153248,0.3590003748734792,0.08767466743787129,0.003051976653902481
4,frozen_backbone,3,0.8658826846471974,0.9029167248329646,0.7289460618853749,0.7911688883299799,0.0005,0.7194280624389648,0.296026274561882,1.7674695551395416,0.326510618130366,0.0680854320526123,0.0013258938561193645
4,frozen_backbone,4,0.8251559944219993,0.902603653535037,0.7739434315057995,0.7933271365731043,0.0005,0.71040940284729,0.2939897874991099,1.7637761135896046,0.33054134249687195,0.048612163712581,0.0011628333789606888
4,frozen_backbone,5,0.799998573014434,0.9187513795537008,0.7808091366627953,0.7911372033139275,0.0005,0.7142806053161621,0.2896849016348521,1.7646677295366924,0.3264757643143336,0.04080395897229513,0.0008215145595992605
4,frozen_backbone,6,0.7844724907001979,0.90854808583226,0.7856833390928967,0.7997835497835497,0.0005,0.7135577201843262,0.2835383216540019,1.75940969089667,0.3224082539478938,0.03856980986893177,0.0006985633226577193
4,frozen_backbone,7,0.7552804720233863,0.8959823460646079,0.7968393642883522,0.7960589043309632,0.0005,0.7134888172149658,0.2732963114976883,1.7538329164187114,0.3141697496175766,0.04053053508202235,0.0007449613961701592
4,frozen_backbone,8,0.7554839429721026,0.9176655604805745,0.7723504126922283,0.796632289279348,0.0005,0.7174406051635742,0.28012948234875995,1.753658801317215,0.3231227894624074,0.030167533395191033,0.0006095062999520451
4,frozen_backbone,9,0.7345661109601948,0.9139051777376256,0.7973752111366208,0.8055278055278055,0.0005,0.7162413597106934,0.2793179750442505,1.749293327331543,0.3180018216371536,0.03182770777493715,0.001159450951187561
4,frozen_backbone,10,0.724280123979273,0.9103524441450415,0.8116220989800811,0.8132906198992265,0.0005,0.7153847217559814,0.27463508645693463,1.746690849463145,0.3135238339503606,0.03160680613170067,0.001173661604601269
4,frozen_backbone,11,0.7125247423077973,0.9108990569349745,0.8106278670248734,0.8158608252623083,0.0005,0.7160437107086182,0.2763954972227414,1.7477973302205403,0.31437721848487854,0.028712188514570396,0.0007233938667923212
4,frozen_backbone,12,0.7107481771791485,0.8850736221377279,0.8065145523684215,0.822144158209732,0.0005,0.7163190841674805,0.260051724811395,1.7426657676696777,0.29425889750321704,0.027819241707523663,0.0014404550893232226
4,frozen_backbone,13,0.6945522125338165,0.8879209991911767,0.8469832956512748,0.8279195720151542,0.0005,0.7150189876556396,0.2598668932914734,1.7397918502489726,0.29593227803707123,0.027469849213957787,0.0009623913695880523
4,frozen_backbone,14,0.6854487540016712,0.9056721900550413,0.839033427638985,0.8203917050691244,0.0005,0.723987340927124,0.27113090952237445,1.7408817609151204,0.3106771732370059,0.03241246814529101,0.0007274837407749146
4,frozen_backbone,15,0.6493498506680341,0.9017527000585073,0.8627818605532198,0.8283282130056323,0.0005,0.7197036743164062,0.27412209411462146,1.7390240629514058,0.3134487395485242,0.0303551343580087,0.0008524852407087261
4,frozen_backbone,16,0.6612434311651848,0.9311024426994189,0.8390300213121897,0.8287250384024577,0.0005,0.7164669036865234,0.2847835272550583,1.7419333060582478,0.32452819496393204,0.026842613083620865,0.0008676244566837946
4,frozen_backbone,17,0.6345404420100468,0.9216882580182921,0.8636391963326978,0.83252312350673,0.0005,0.7179489135742188,0.27432695776224136,1.7406772474447887,0.31443092972040176,0.02221497396628062,0.0008918325474951416
4,frozen_backbone,18,0.6510111907838096,0.9214627274744948,0.8576459821172245,0.8334721896777665,0.00025,0.7176849842071533,0.2730079342921575,1.736066500345866,0.31188667317231494,0.01894430598864953,0.000954210253742834
4,frozen_backbone,19,0.6233938504272784,0.9380442867396583,0.8658492309627528,0.823062558356676,0.00025,0.716407299041748,0.28237755844990414,1.7357478241125743,0.3202509519954522,0.01964333870758613,0.0010204940917901695
4,frozen_backbone,20,0.6257291377430231,0.9356890196951342,0.8665242623575956,0.8238410335184528,0.00025,0.7153744697570801,0.282317644606034,1.7361241181691487,0.3197234459221363,0.021110087633132935,0.0012742147858565052
4,frozen_backbone,21,0.61735771911245,0.934111659165839,0.8695730089487339,0.8362443670971214,0.00025,0.7190392017364502,0.27991142496466637,1.7360960443814595,0.31750790650645894,0.020150241286804278,0.0012682565720751882
4,frozen_backbone,22,0.6112345624977434,0.9376041666722633,0.8678093270321969,0.8366615463389656,0.00025,0.7129113674163818,0.2841689760486285,1.7364334265391033,0.32126448055108386,0.021754101073990267,0.0011963326445159812
4,frozen_backbone,23,0.6165477138170055,0.9292444542679988,0.8715371860854755,0.8360750360750361,0.00025,0.7192740440368652,0.2844203362862269,1.7363306780656178,0.3167777583003044,0.023277899405608576,0.0012437877400467794
4,frozen_backbone,24,0.6144485876593792,0.931240083675989,0.8733674626421398,0.8287250384024577,0.000125,0.7170228958129883,0.2849366416533788,1.7343611518541973,0.3162926857670148,0.022637672101457913,0.00128908878347526
4,frozen_backbone,25,0.6042053153817083,0.9336985912121517,0.8845501033771366,0.8321623731459796,0.000125,0.7177693843841553,0.28595853845278424,1.7336407204469044,0.3174208998680115,0.02239145276447137,0.001367473586772879
