fold,strategy,epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate,epoch_time,L_BCE,L_ALPA,L_territory,L_exclusive,L_consistency
2,no_pretrain,1,1.4602440948217688,1.3970968320336141,0.4318193944523426,0.5315262558119891,0.0005,1.0509965419769287,0.6360160311063131,2.675839821497599,0.6723154981931051,0.06045816093683243,0.000155316791885222
2,no_pretrain,2,1.4244939441412268,1.378001313813975,0.4020982325040616,0.5783215408805031,0.0005,1.0517985820770264,0.6240769426027933,2.673590660095215,0.6716889142990112,0.06610686083634694,0.003679815214127302
2,no_pretrain,3,1.3663512988829276,1.3807626341430235,0.40429233888944927,0.5925785575323913,0.0005,1.0531635284423828,0.6358904441197714,2.663142124811808,0.6616865396499634,0.038321388264497123,0.0006625037446307639
2,no_pretrain,4,1.3000962012250659,1.2116336537079073,0.5508798501173082,0.6905512682727806,0.0005,1.0539586544036865,0.4946197271347046,2.6357954343159995,0.5346638858318329,0.07099537551403046,0.0009357550297863781
2,no_pretrain,5,1.2587669684853353,1.1836745168121767,0.5728598901306132,0.686590273082413,0.0005,1.0403094291687012,0.4754575292269389,2.5991275310516357,0.521470308303833,0.09999923904736836,0.001635726463670532
2,no_pretrain,6,1.2656281699596996,1.1935773517044497,0.554174598016002,0.6903297638929823,0.0005,1.0419459342956543,0.4886680642763774,2.537940184275309,0.5513875981171926,0.0947461227575938,0.0019444107310846448
2,no_pretrain,7,1.211139996286849,1.1519937464888668,0.5894965571527278,0.6917661246489718,0.0005,1.0501172542572021,0.47435589631398517,2.478348175684611,0.5268566409746805,0.053047223637501396,0.002521384429807464
2,no_pretrain,8,1.1485680912581968,1.1492765201649195,0.5816985314897606,0.6955666088751985,0.0005,1.0456466674804688,0.4748465418815613,2.4180853366851807,0.5164583027362823,0.09445013105869293,0.00176320174553742
2,no_pretrain,9,1.1301312832765176,1.1537718571407694,0.5822282982598176,0.6986153917997572,0.0005,1.0493724346160889,0.4770300288995107,2.361056685447693,0.5464835166931152,0.08938846985499065,0.0005847186548635364
2,no_pretrain,10,1.1255018845410414,1.1502035151065235,0.6375353472696449,0.7092626250242642,0.0005,1.0512974262237549,0.47369690736134845,2.323897123336792,0.5282794634501139,0.08904298394918442,0.0007446992870730659
2,no_pretrain,11,1.0702489799177144,1.163112544677627,0.6659918345193659,0.7070436507936508,0.0005,1.0517728328704834,0.5036868651707967,2.313059091567993,0.5673850377400717,0.08401351670424144,0.0012888859879846375
2,no_pretrain,12,1.0611848411425737,1.0909548796398538,0.6724223178648214,0.724106728270619,0.0005,1.0498371124267578,0.4359472294648488,2.2627283334732056,0.48496269186337787,0.08822902788718541,0.0015993872269367178
2,no_pretrain,13,1.0196263991611105,1.1094822816445793,0.7042225694212646,0.7213502726763176,0.0005,1.0530953407287598,0.4458576242129008,2.2515706221262612,0.498830904563268,0.07618209968010585,0.0008683835039846599
2,no_pretrain,14,0.9956984620698741,1.0522493904745076,0.7215350787929982,0.7318663308320652,0.0005,1.049896240234375,0.4162298043568929,2.1576279401779175,0.4714442789554596,0.05673563604553541,0.0008613753986234466
2,no_pretrain,15,0.9528243105176469,1.1343647375912733,0.6834696897446151,0.7324063593871177,0.0005,1.050438642501831,0.46850664416948956,2.208829402923584,0.5117701788743337,0.06495493029554684,0.0011656548207004864
2,no_pretrain,16,0.9485807679068874,1.0921707673811576,0.6984042613436312,0.753707795827361,0.0005,1.0444674491882324,0.474210391441981,2.130553404490153,0.596280018488566,0.033076219260692596,0.001623122060361008
2,no_pretrain,17,0.9316843748092651,1.2890409323531138,0.6392785929769875,0.696672171298293,0.0005,1.0500833988189697,0.5711091558138529,2.150757590929667,0.5781404574712118,0.07130032032728195,0.00104875658871606
2,no_pretrain,18,0.9221376675955006,1.0809247241893285,0.7248180473223231,0.7640084910959131,0.0005,1.0449190139770508,0.42815179626146954,2.143551309903463,0.48587514956792194,0.053119003772735596,0.0007906878987948099
2,no_pretrain,19,0.8836704307878521,1.252368666756321,0.6734320503234619,0.6957950968163459,0.0005,1.0437226295471191,0.5746776064236959,2.1040502786636353,0.5657385488351186,0.0653434048096339,0.0009886381449177861
2,no_pretrain,20,0.8662084282284052,1.0898127572637208,0.7531696118705018,0.7614882779679414,0.00025,1.046062707901001,0.4471988578637441,2.128568689028422,0.5067335565884908,0.05653725812832514,0.000664604245685041
2,no_pretrain,21,0.8666998953886436,1.022670351283651,0.7350234309519135,0.7780379041248607,0.00025,1.0480425357818604,0.395679106314977,2.0713455279668174,0.4570323924223582,0.04796053096652031,0.0005395717695743466
2,no_pretrain,22,0.8128004309157251,1.0767879292998515,0.7737756803160614,0.7717080138188133,0.00025,1.0501065254211426,0.4435364504655202,2.0612382094065347,0.4827351172765096,0.052142538130283356,0.0007446553305877993
2,no_pretrain,23,0.811797837975999,1.0698344715884034,0.7683322029358111,0.7756422630257376,0.00025,1.0528719425201416,0.42466400067011517,2.067749857902527,0.4816017647584279,0.051435029755036034,0.0006870480040864398
2,no_pretrain,24,0.7958245772710988,1.2294808878025538,0.7325187969924811,0.6958227473056554,0.00025,1.0532937049865723,0.5351115763187408,2.126843055089315,0.5680128335952759,0.05533786118030548,0.000616587552940473
2,no_pretrain,25,0.7618661531260316,1.007082246558767,0.8008265299346803,0.7852703455964326,0.00025,1.052396297454834,0.397420068581899,2.0524901151657104,0.4650159478187561,0.038327070573965706,0.0007067325980945801
2,no_pretrain,26,0.7472923062217067,1.026144460893013,0.8078704198269415,0.7967429959233239,0.00025,1.0553364753723145,0.424316147963206,2.0019216934839883,0.4878470798333486,0.050016320000092186,0.0007126087342233708
