split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_LMI,sensitivity_LMI,specificity_LMI,auc_LMI,macro_auc,loss
val,0.8984119383927859,0.5960288663234531,0.6087515126883483,0.8984119383927859,0.8964463711025499,0.9410216416455449,0.947766323024055,0.710997442455243,0.9331934447168977,0.7156076495990129,0.6921241050119332,0.9826391858376806,0.9609812349227973,0.7148846960167715,0.6987704918032787,0.9661154784494443,0.9504863200348005,0.06349206349206349,0.045454545454545456,0.9986385841274926,0.8861015456074317,0.9326906363204818,0.30320898491918075
test,0.901254993745208,0.5794477853834555,0.6006843957865914,0.901254993745208,0.8978081338193153,0.9449728427830617,0.9569913883219673,0.7069479965899403,0.9438056594446274,0.705421293272371,0.6474820143884892,0.9864145718859516,0.9569753015136457,0.7088651862213674,0.6892213532811968,0.9656135531135531,0.9501438392164336,0.043478260869565216,0.024096385542168676,0.9997165762409912,0.7400218738749638,0.8977366685124177,0.310264357599391
