strategy,avg_test_main_macro_f1,std_test_main_macro_f1,avg_test_main_micro_f1,std_test_main_micro_f1,avg_test_main_weighted_f1,std_test_main_weighted_f1,avg_test_accuracy,std_test_accuracy,avg_test_balanced_accuracy,std_test_balanced_accuracy,avg_test_macro_auc,std_test_macro_auc,avg_test_loss,std_test_loss,best_fold_for_strategy
full_finetune,0.8816860154406692,0.019468586884137915,0.8721442885771543,0.02132174120764791,0.8713501236101544,0.021654192343256856,0.8721442885771543,0.02132174120764791,0.8810400169331143,0.02282437309953124,0.9736315199275637,0.004308541000973762,0.6376186340045742,0.11356333331198902,2
partial_finetune,0.8739268999087016,0.025523667835877686,0.8637274549098196,0.029144367880258478,0.8638047801379025,0.028327483650967114,0.8637274549098196,0.029144367880258478,0.8742257325532019,0.03016155394856789,0.9663237609604295,0.008106287300288536,0.5031969858915779,0.07997140825080683,1
no_pretrain,0.8422817389239918,0.042147718825027776,0.8408817635270541,0.03753438001905619,0.8399270285042544,0.038044295045397025,0.8408817635270541,0.03753438001905619,0.8425394688470501,0.04932603867020955,0.9653849802390825,0.02012827112274061,0.7223729784867329,0.2200927414662438,4
frozen_backbone,0.7984548459363024,0.010985047908822461,0.7743486973947895,0.014283390526016421,0.7751091081037995,0.01357629621283136,0.7743486973947895,0.014283390526016421,0.7926651428664007,0.0138546496591287,0.9341698560784941,0.005775301936660961,0.5645875784103761,0.02348866565394692,4
