,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08332819,0.083288364,0.08339383,0.08340049,0.08341015,0.083358556,0.08327759,0.0832727,0.08327864,0.08329871,0.083334334,0.08336088
AMI,0.007344894,0.0073405607,0.007335064,0.007331082,0.007331491,0.007320051,0.23512837,0.23544039,0.23538466,0.23536372,0.0073366677,0.00734188
IMI,0.0060365587,0.006035935,0.3151282,0.31531367,0.31522387,0.0060423193,0.006038631,0.0060374895,0.006036306,0.0060357735,0.006034342,0.0060350057
LMI,0.2352729,0.23543751,0.0073356545,0.0073400023,0.0073377187,0.007347306,0.0073662433,0.007363726,0.0073602153,0.007350388,0.2353366,0.2351526
