split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9702125441957139,0.9693877551020408,0.9688797196322171,0.9693877551020408,0.12333198706714474
test,0.847091950046358,0.8461538461538461,0.8468021477321341,0.8461538461538461,0.43704773030102373
