split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_LMI,sensitivity_LMI,specificity_LMI,auc_LMI,macro_auc,loss
val,0.9988290398126464,0.9926729225609197,0.9959128909915372,0.9988290398126464,0.9988272642696358,0.9986091794158554,0.9981464318813716,0.9995721009841677,0.9992869671636085,0.9994301994301994,0.9988610478359908,1.0,0.9998649233249146,0.998945518453427,1.0,0.9984962406015038,0.9993280174397994,0.9866666666666667,0.9736842105263158,1.0,0.9999143061917671,0.9995985535300224,0.011236749837268798
test,0.8143465713893088,0.6137698319695746,0.6102380673998344,0.8143465713893088,0.807247084849251,0.773637515842839,0.7509842519685039,0.9262154432793136,0.9259239677082787,0.7940096072336819,0.8097982708933718,0.9280043305665825,0.9222129777637261,0.8733051465228168,0.8942968050164228,0.8688900203665988,0.9526158445327327,0.0,0.0,0.992973580663294,0.730106068382335,0.8827147145967682,1.2516220279142705
