strategy,avg_test_main_macro_f1,std_test_main_macro_f1,avg_test_main_micro_f1,std_test_main_micro_f1,avg_test_main_weighted_f1,std_test_main_weighted_f1,avg_test_accuracy,std_test_accuracy,avg_test_balanced_accuracy,std_test_balanced_accuracy,avg_test_macro_auc,std_test_macro_auc,avg_test_loss,std_test_loss,best_fold_for_strategy
full_finetune,0.8273106030054069,0.008931916492654972,0.8331360946745562,0.008995466864687414,0.8309798288390027,0.008815539214776597,0.8331360946745562,0.008995466864687414,0.8412724869743238,0.009366757312100843,0.9227758070600599,0.009286592594817452,1.196722161464202,0.11781271872184172,5
no_pretrain,0.7469598176980903,0.05446685380064786,0.7747534516765286,0.043780762569798175,0.7674127434975018,0.04788109653658771,0.7747534516765286,0.043780762569798175,0.7328205102672978,0.050698630445439104,0.9514728370338279,0.017396273144602684,0.8468778963154826,0.20721304897402684,1
partial_finetune,0.6729846787884184,0.07095033653278535,0.7329388560157791,0.04272846760726554,0.7150253987171056,0.05475273829566942,0.7329388560157791,0.04272846760726554,0.6715882713843522,0.06538074185467536,0.917586805880742,0.014290766135806661,1.3320526932353334,0.3481608370974136,4
frozen_backbone,0.5708780486322427,0.008647450526363776,0.6489151873767258,0.011416012724645137,0.6253148559287178,0.009201400164494623,0.6489151873767258,0.011416012724645137,0.5719323300622117,0.011542797403055785,0.8851485914802586,0.0026715576277049364,0.8303213807252737,0.01279587272624906,5
