,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08332194,0.08328151,0.08336823,0.0833547,0.08336817,0.08339276,0.08333089,0.08333396,0.08333104,0.08330385,0.083291166,0.083322816
AMI,0.0073276716,0.0073239263,0.007320862,0.007323353,0.0073203947,0.007312356,0.23521857,0.23556921,0.23543815,0.2352066,0.0073177954,0.007319918
IMI,0.0060371305,0.0060376474,0.3150993,0.31536135,0.3151751,0.0060482244,0.006047351,0.0060457294,0.006042968,0.0060385717,0.0060327,0.0060358974
LMI,0.23519845,0.23539984,0.007335473,0.0073402068,0.007339133,0.0073432783,0.007350779,0.007345057,0.007345514,0.0073448448,0.23544723,0.23521017
