,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08330737,0.08331048,0.08328662,0.08331892,0.08330353,0.0833462,0.08340686,0.08332403,0.08333447,0.083363,0.08336199,0.08333654
AMI,0.0073099835,0.0073191295,0.0073038144,0.007319124,0.00731103,0.007319638,0.23564766,0.23561302,0.23531981,0.23491642,0.007310974,0.007309326
IMI,0.00602906,0.006030667,0.31495845,0.31552377,0.31523454,0.006039015,0.006038299,0.006032882,0.0060284897,0.006027367,0.006028462,0.0060287807
Lateral-involved MI,0.14673688,0.1466722,0.061623715,0.061615933,0.06161697,1.0043165e-07,0.061567392,0.061517145,0.061496034,0.043568775,0.14678872,0.14679618
