split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,1.0,1.0,1.0,1.0,0.004849926445418897
test,0.8856445474771448,0.8777555110220441,0.8771158588501021,0.8777555110220441,0.5315578689533688
