,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08336027,0.08329164,0.08340851,0.08337556,0.083407946,0.083352365,0.08326601,0.08324153,0.0832494,0.08330343,0.08336344,0.08337983
AMI,0.0073402873,0.007347407,0.0073247743,0.007329596,0.0073232306,0.007308422,0.23523894,0.23552874,0.23546638,0.23513646,0.007323699,0.007332246
IMI,0.0060403147,0.006043079,0.31508866,0.31537896,0.31516764,0.0060459357,0.0060445736,0.0060416097,0.006039686,0.0060368846,0.0060349028,0.006037666
LMI,0.23523778,0.23526777,0.007339624,0.007339243,0.0073418864,0.0073501575,0.007358098,0.0073590456,0.007355343,0.00734704,0.23548776,0.23521632
