split,label,internal_label,f1_score
val,NORM,Normal,0.999129677980853
val,AMI,Anterior,0.998576512455516
val,IMI,Inferior,0.998461876510657
val,LMI,Lateral,1.0
test,NORM,Normal,0.9225142857142857
test,AMI,Anterior,0.5912328767123287
test,IMI,Inferior,0.723274478330658
test,LMI,Lateral,0.903010033444816
