,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08351349,0.083396986,0.083370484,0.08310335,0.08322788,0.08313296,0.08310913,0.083318435,0.08341125,0.083477505,0.08349658,0.08344254
AMI,2.3823961e-06,2.3819257e-06,2.3835837e-06,2.3815594e-06,2.3828125e-06,2.3792472e-06,0.2499618,0.24992427,0.2499961,0.2500987,2.3840141e-06,2.3833143e-06
IMI,6.283867e-07,6.2803883e-07,0.33357286,0.333149,0.3332734,6.2672643e-07,6.2698905e-07,6.274406e-07,6.275597e-07,6.27966e-07,6.283368e-07,6.2828457e-07
LMI,0.25006366,0.24998969,2.3817026e-06,2.3814173e-06,2.381298e-06,2.3829941e-06,2.3798534e-06,2.3815614e-06,2.3820492e-06,2.381361e-06,0.2499101,0.25001654
