,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.083316796,0.08330938,0.08331289,0.08332194,0.08331498,0.0833403,0.08338061,0.08330517,0.08332503,0.08335584,0.08336476,0.08335235
AMI,0.0073064254,0.007315732,0.0073031345,0.007316707,0.0073088976,0.0073239855,0.23567317,0.2355868,0.23529918,0.2349466,0.007311867,0.007307457
IMI,0.0060275528,0.0060286517,0.31492618,0.31554377,0.31526166,0.0060424856,0.006038695,0.006033274,0.006028082,0.006024032,0.00602218,0.0060235024
Lateral-involved MI,0.14673743,0.14672993,0.061581586,0.061634224,0.0616066,1.0038785e-07,0.061587036,0.06152703,0.06149927,0.04356376,0.14675492,0.14677799
