split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.7889429238242314,0.7959183673469388,0.7903332556982772,0.8048561310594735,0.9674574573182723,0.7959183673469388,0.510619280776199
test,0.6777362603058508,0.7258382642998028,0.7079128792243857,0.6642157061428384,0.9578843116726246,0.7258382642998028,0.5470403310580131
