split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.6666666666666666,0.88,0.6174496644295302,0.9197315436241611,75
val,AMI,Anterior,0.6601941747572816,0.5666666666666667,0.9451219512195121,0.9681910569105692,60
val,IMI,Inferior,0.7891156462585034,0.651685393258427,1.0,0.9747815230961299,89
val,LMI,Lateral,0.0,0.0,1.0,,0
test,NORM,Normal,0.6585365853658537,1.0,0.6153846153846154,0.929019129019129,135
test,AMI,Anterior,0.9748743718592965,1.0,0.9875621890547264,0.9997691952608093,97
test,IMI,Inferior,0.7973856209150327,0.6630434782608695,1.0,0.9262422360248448,184
test,LMI,Lateral,0.0,0.0,1.0,0.4326343836886006,83
