epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate
1,1.0462571636188862,0.6757893008845193,0.6038977583520452,0.7053254958941505,0.0001
2,0.6695815089137055,0.6236874205725533,0.6323513339527777,0.5576423539382382,0.0001
3,0.4684814832931341,0.5591997844832284,0.7412401218852831,0.6010129903150498,0.0001
4,0.37996211481648823,0.4727674978119986,0.8408428705064404,0.6638753306247103,0.0001
5,0.31220693047656567,0.447165239070143,0.8956064227883205,0.6503880809263751,0.0001
6,0.2600942463375801,0.4118394244994436,0.9289693740074705,0.6409926477452215,0.0001
7,0.22562417027562165,0.3123026724372591,0.9449246599722552,0.6772218284904323,5e-05
8,0.19498571899048117,0.3488867437200887,0.9471062655882958,0.6517256015067512,5e-05
9,0.18395450496396354,0.4126960507461003,0.949599478262936,0.6282105743325113,5e-05
10,0.1692015821850577,0.40901000638093266,0.9535571503240259,0.6269986449864499,5e-05
11,0.16518920919922894,0.37350365838834215,0.958111087183741,0.6499473825477555,5e-05
12,0.1513041513603787,0.3985130989125797,0.9543271372634516,0.643534078057316,5e-05
13,0.13886239445486734,0.3922214061021805,0.9585966620862136,0.6455220399209918,2.5e-05
14,0.12697338829206867,0.39491105505398344,0.9635824805398449,0.6458844913091627,2.5e-05
15,0.1218560260395671,0.3935754533324923,0.9667196252965436,0.6439899899633763,2.5e-05
16,0.11284423314554747,0.35896570288709234,0.9687496398180431,0.6589353328483764,2.5e-05
17,0.10572727721097858,0.3681638091802597,0.9712210666634432,0.65754547712667,2.5e-05
18,0.09758454245883365,0.3941911278026445,0.9723514177519723,0.6628113328243329,2.5e-05
19,0.09108160713384318,0.3750876763037273,0.9704345089472153,0.6663167189952904,1.25e-05
20,0.08556767556556436,0.3639249269451414,0.9772783308632982,0.6718269230769232,1.25e-05
21,0.08303739085446957,0.3585790829466922,0.9763299965362193,0.6682539544903626,1.25e-05
22,0.07776367946766144,0.37389874405094553,0.9784931746049756,0.6516805256616837,1.25e-05
23,0.07952373897613481,0.3599886143846171,0.9779470187307148,0.671854114497474,1.25e-05
24,0.07259168597154839,0.35043918447835104,0.9805455364729727,0.6699101958609789,1.25e-05
25,0.07020432346088942,0.339450545076813,0.9812545284246175,0.676970277959809,6.25e-06
26,0.06689555109586827,0.3414765032274382,0.9812920804547202,0.6734659094482494,6.25e-06
27,0.06569223788588546,0.35977656819990705,0.9838571535607159,0.6734659094482494,6.25e-06
28,0.0640915778140689,0.3654322608241013,0.9812332445124099,0.6650057677114175,6.25e-06
29,0.06334884821675545,0.3615370328937258,0.9828159627969396,0.6669106449808204,6.25e-06
30,0.061934245568375255,0.3584910663110869,0.9835843840004299,0.6721661054994388,6.25e-06
31,0.060436041731127474,0.356773809662887,0.9838439774874927,0.6756091860190069,3.125e-06
32,0.05905119038598482,0.35658557021192144,0.9846737436548243,0.6756091860190069,3.125e-06
33,0.0582015389273333,0.3613718974270991,0.9842608641327586,0.6756091860190069,3.125e-06
34,0.05770745046956595,0.359701182693243,0.9846737436548243,0.6756091860190069,3.125e-06
35,0.05704016484493433,0.3591225916253669,0.9850867527178158,0.6721876117931401,3.125e-06
36,0.05640236655640048,0.3636098062353475,0.9846737436548243,0.6756091860190069,3.125e-06
37,0.05583233303108881,0.3669266887009144,0.9850867527178158,0.6721876117931401,1.5625e-06
38,0.055187385598587435,0.36744047861014095,0.9842608641327586,0.6721876117931401,1.5625e-06
39,0.05493814276401387,0.3681608220296247,0.9846737436548243,0.6721876117931401,1.5625e-06
40,0.05455159797917965,0.36623438341276987,0.9850867527178158,0.6721876117931401,1.5625e-06
41,0.054246880270020906,0.3690988937658923,0.9850867527178158,0.6756074554125107,1.5625e-06
42,0.054017398679672285,0.36926390044391155,0.9850867527178158,0.6756074554125107,1.5625e-06
43,0.05361394462890403,0.36994349264672827,0.9850867527178158,0.6756074554125107,7.8125e-07
44,0.05342953842739726,0.369922397924321,0.9850867527178158,0.6756074554125107,7.8125e-07
45,0.0532365370281907,0.37038072996905874,0.9850867527178158,0.6756074554125107,7.8125e-07
46,0.05300720045559628,0.3713433625442641,0.9850867527178158,0.6756074554125107,7.8125e-07
47,0.05286660586851974,0.37007808765130384,0.9850867527178158,0.6756074554125107,7.8125e-07
48,0.05273834998871005,0.3701358988348927,0.9850867527178158,0.6756074554125107,7.8125e-07
49,0.05263227172369181,0.3702675894434963,0.9850867527178158,0.6756074554125107,3.90625e-07
50,0.052463646025158635,0.37109166224087986,0.9850867527178158,0.6756074554125107,3.90625e-07
