split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9808917197452229,0.9990732159406858,0.9824561403508771,0.9949586040419205,1079
val,AMI,Anterior,0.996011396011396,0.9954441913439636,0.9988179669030733,0.997700555205523,878
val,IMI,Inferior,0.983957219251337,0.9711470795214637,0.9979949874686717,0.9960834528262952,1421
val,LMI,Lateral,0.972972972972973,0.9473684210526315,1.0,0.9884780779657848,38
test,NORM,Normal,0.7920870425321463,0.985236220472441,0.8053384175405148,0.9058296990759854,2032
test,AMI,Anterior,0.7063013698630137,0.7429394812680116,0.8870443883074702,0.8621426424568166,1735
test,IMI,Inferior,0.7490306661966867,0.6345177664974619,0.9490835030549898,0.7992653976412692,3349
test,LMI,Lateral,0.13714285714285715,0.07453416149068323,0.9997189432265318,0.6666941613510277,161
