epoch,train_loss,val_loss,train_macro_f1,val_macro_f1,learning_rate
1,0.8977276265237826,0.1279796287269507,0.7241350316656913,0.9735847880860646,0.0001
2,0.13375688042739844,0.08439686876968143,0.9387412025510605,0.9825068419130599,0.0001
3,0.1489365775262907,0.34236890899423134,0.924594747882949,0.9453827638502599,0.0001
4,0.1334973051724118,0.048165234632142104,0.943458526378589,0.9868024438376624,0.0001
5,0.09559409673831896,0.10940113275658679,0.9799572812843151,0.9795617652294109,0.0001
6,0.06351032851966512,0.07521412585116255,0.9806707780463741,0.9004892507433996,0.0001
7,0.07727645452421356,0.06437481489876042,0.9763956683625016,0.9841612922499482,0.0001
8,0.13327811622508673,0.058175831849946354,0.969046328091304,0.9885806269525844,0.0001
9,0.0681193370571687,0.05284016795453138,0.9571906691729898,0.9716604849825382,0.0001
10,0.39154785739110276,0.4328090827693984,0.6688774999872092,0.6667898760301192,0.0001
11,0.8716130620788466,0.7955392980184711,0.4345835048047172,0.3604138619989866,0.0001
12,0.803027116850913,0.8535147467039229,0.437104693095036,0.3618383404748001,0.0001
13,0.7869646800559227,1.1704606013219865,0.43660959520028053,0.1237406820234897,0.0001
14,1.1443072295592833,1.1290824678519291,0.2059851950801113,0.14688856729377714,5e-05
15,1.134684630593254,1.1305470095306147,0.17594597396330144,0.14688856729377714,5e-05
16,1.113507000628537,0.8077091478352245,0.19030214224451886,0.3815060791341626,5e-05
17,0.7570047204151884,0.7030383690458829,0.41829123957641823,0.40785511069898495,5e-05
18,0.8248797828296915,1.1336618661880493,0.3862198129264791,0.14808569145435743,5e-05
19,1.1350356517389613,1.129624970065347,0.1669706771274122,0.14808569145435743,5e-05
20,1.1332555467278058,1.1248594036705322,0.16231911250846728,0.1522356668027263,2.5e-05
21,0.9245668243050351,0.7496742709459131,0.32262259300179835,0.3974725546260016,2.5e-05
22,0.7345301657435136,0.8304165913014557,0.40278416202327677,0.3699832140893701,2.5e-05
23,0.7191738659880247,0.6553997976718519,0.409508782324179,0.4179791688623337,2.5e-05
24,0.6910376738489634,0.7090647907391086,0.41653259129669606,0.4076967726716194,2.5e-05
25,0.7244331276783308,0.6708413682162622,0.40797151470002,0.41593435398969897,2.5e-05
26,0.6837020223296804,0.6671979336604581,0.4156302719421257,0.4173273316016084,1.25e-05
27,0.6754596489938426,0.665298379695946,0.41760409253307096,0.4165390521949689,1.25e-05
28,0.6787608642479387,0.6494304121796923,0.415950686313056,0.4191438738465122,1.25e-05
29,0.6707865335506965,0.63826449609752,0.41613459187808344,0.4203949680872537,1.25e-05
30,0.6353701640761216,0.620440099362188,0.4216481672838465,0.42164832361516036,1.25e-05
31,0.6214817456634592,0.5978329903347989,0.42225984688972806,0.425077838761531,1.25e-05
32,0.6141207701415353,0.6047462079787422,0.4236325007470706,0.42415323760555135,6.25e-06
33,0.6197559168762155,0.601199425355612,0.42213566516116885,0.424727723719836,6.25e-06
34,0.6124826424991054,0.6081670949833176,0.42305791896922496,0.4235774218154081,6.25e-06
35,0.6070860415266986,0.5990004489237587,0.42433014357256593,0.42491892506199846,6.25e-06
36,0.6074092100103439,0.595141772084828,0.42472233189130204,0.4254591965655666,6.25e-06
37,0.6012183950551258,0.5953221822231659,0.42481068358633933,0.4254916513402749,6.25e-06
38,0.6022764437693827,0.5916001802305986,0.42508156643391415,0.4260301453047061,3.125e-06
39,0.5964617818301005,0.5929852732450678,0.4254567028726237,0.4256822685458102,3.125e-06
40,0.5953549946708376,0.5890057508504363,0.4253932782192231,0.42625324980359447,3.125e-06
41,0.5937724875271807,0.5854958073875106,0.42556130539486636,0.4266331817352712,3.125e-06
42,0.5912969287058669,0.5886476425153031,0.42589643714027847,0.42625324980359447,3.125e-06
43,0.5919149560749818,0.5904925247824443,0.4257969018132007,0.42606306747110034,3.125e-06
44,0.5895348364627154,0.5852033816958478,0.42603623771874954,0.42659979581684526,1.5625e-06
45,0.5909030345662621,0.5868063016295154,0.42599127008485893,0.4264100560528689,1.5625e-06
46,0.5896453766487703,0.5825160415166993,0.42606183699842837,0.4270125387176674,1.5625e-06
47,0.5887157213959677,0.5885926570211139,0.42610205863193984,0.42625324980359447,1.5625e-06
48,0.5893261557716477,0.5863821516271497,0.4259998505489005,0.4264100560528689,1.5625e-06
49,0.5872055369898556,0.5845928918003198,0.4264289651620624,0.42659979581684526,1.5625e-06
50,0.5874712940203398,0.5885072760894651,0.4263241997774048,0.4258848973421434,7.8125e-07
