split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_NORM,sensitivity_NORM,specificity_NORM,auc_NORM,f1_AMI,sensitivity_AMI,specificity_AMI,auc_AMI,f1_IMI,sensitivity_IMI,specificity_IMI,auc_IMI,f1_LMI,sensitivity_LMI,specificity_LMI,auc_LMI,macro_auc,loss
val,0.9859484777517564,0.9782582269646861,0.9834583269952322,0.9859484777517564,0.9859649744825012,0.9808917197452229,0.9990732159406858,0.9824561403508771,0.9949586040419205,0.996011396011396,0.9954441913439636,0.9988179669030733,0.997700555205523,0.983957219251337,0.9711470795214637,0.9979949874686717,0.9960834528262952,0.972972972972973,0.9473684210526315,1.0,0.9884780779657848,0.9943051725098808,0.07301739460638172
test,0.7459117768311118,0.6093069074321494,0.5961404839336759,0.7459117768311118,0.7373282188031268,0.7920870425321463,0.985236220472441,0.8053384175405148,0.9058296990759854,0.7063013698630137,0.7429394812680116,0.8870443883074702,0.8621426424568166,0.7490306661966867,0.6345177664974619,0.9490835030549898,0.7992653976412692,0.13714285714285715,0.07453416149068323,0.9997189432265318,0.6666941613510277,0.8084829751312748,1.8266434659807256
