split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,1.0,1.0,1.0,1.0,1.0,1.0,0.004532510835490642
test,0.8855627398239365,0.8777555110220441,0.87643495165378,0.8820416770923527,0.9717729255666948,0.8777555110220441,0.5850312543999336
