split,label,internal_label,f1_score
val,NORM,Normal,1.0
val,AMI,Anterior,1.0
val,IMI,Inferior,1.0
val,LMI,Lateral,1.0
test,NORM,Normal,0.9148936170212766
test,AMI,Anterior,0.7955801104972375
test,IMI,Inferior,0.8378378378378378
test,LMI,Lateral,0.9939393939393939
