split,label,internal_label,f1_score
val,NORM,Normal,0.9994199535962877
val,AMI,Anterior,0.9989320042719829
val,IMI,Inferior,0.998901340364755
val,LMI,Lateral,1.0
test,NORM,Normal,0.8544956833017477
test,AMI,Anterior,0.5723209995194618
test,IMI,Inferior,0.5851479620323842
test,LMI,Lateral,0.7851851851851852
