split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9993133245582564,0.9990849194729137,0.999085017193482,0.9990849194729137,0.010416351790801807
test,0.6992874575096947,0.6730795657551188,0.6617270169433404,0.6730795657551188,2.9619746435845182
