,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08332796,0.083288446,0.083393656,0.08340043,0.08341013,0.08335836,0.08327778,0.08327283,0.0832788,0.08329883,0.08333447,0.08336079
AMI,0.00734479,0.007340472,0.007335,0.007330995,0.0073314295,0.007320065,0.23512998,0.23544042,0.23538521,0.23536281,0.0073365956,0.0073417504
IMI,0.0060365903,0.006035959,0.31512895,0.31531265,0.31522378,0.006042289,0.0060386327,0.006037498,0.0060363305,0.0060358187,0.006034388,0.0060350373
LMI,0.2352732,0.23543671,0.007335683,0.007339958,0.007337711,0.007347202,0.0073660435,0.007363522,0.00736006,0.007350289,0.235337,0.23515356
