split,label,internal_label,f1_score,sensitivity,specificity,auc,support
val,NORM,Normal,0.9142529095558687,0.8713688818145643,0.8875321336760925,0.9556328460897932,10052
val,AMI,Anterior,0.5812356979405034,0.7341040462427746,0.9560615779345735,0.9488405473347001,692
val,IMI,Inferior,0.4851586489252815,0.6045918367346939,0.9129129129129129,0.8870941519751044,1176
val,Lateral-involved,Lateral,0.72508038585209,0.72508038585209,0.9713087248322148,0.9526233976779818,1244
test,NORM,Normal,0.9078589367936375,0.8706844640706544,0.852112676056338,0.9464897143016895,19928
test,AMI,Anterior,0.577922077922078,0.7073699421965318,0.9588914734900137,0.9512754712904495,1384
test,IMI,Inferior,0.5056,0.6294820717131474,0.9092741935483871,0.8928564806633679,2510
test,Lateral-involved,Lateral,0.7025555090071219,0.671875,0.9747712198807825,0.9559238699306178,2496
