split,accuracy,balanced_accuracy,macro_f1,micro_f1,weighted_f1,f1_Normal,sensitivity_Normal,specificity_Normal,auc_Normal,f1_Anterior,sensitivity_Anterior,specificity_Anterior,auc_Anterior,f1_Inferior,sensitivity_Inferior,specificity_Inferior,auc_Inferior,f1_Lateral,sensitivity_Lateral,specificity_Lateral,auc_Lateral,macro_auc,loss
val,0.8264965056213917,0.7337862876610306,0.676431910568436,0.8264965056213917,0.8405372167248976,0.9142529095558687,0.8713688818145643,0.8875321336760925,0.9556328460897932,0.5812356979405034,0.7341040462427746,0.9560615779345735,0.9488405473347001,0.4851586489252815,0.6045918367346939,0.9129129129129129,0.8870941519751044,0.72508038585209,0.72508038585209,0.9713087248322148,0.9526233976779818,0.9360477357693948,0.45552711548757424
test,0.820237100083593,0.7198528694950834,0.6734841309307094,0.820237100083593,0.8326731362090409,0.9078589367936375,0.8706844640706544,0.852112676056338,0.9464897143016895,0.577922077922078,0.7073699421965318,0.9588914734900137,0.9512754712904495,0.5056,0.6294820717131474,0.9092741935483871,0.8928564806633679,0.7025555090071219,0.671875,0.9747712198807825,0.9559238699306178,0.9366363840465313,0.460034483865507
