,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08332101,0.083334625,0.0833522,0.0833539,0.0833395,0.08330108,0.08330892,0.08323992,0.08321663,0.08329937,0.083457604,0.08347519
AMI,0.007329932,0.007335692,0.007322895,0.0073342244,0.007326345,0.007326931,0.23543435,0.23532766,0.23535115,0.23525992,0.0073263757,0.0073246923
IMI,0.0060336203,0.0060283216,0.31533366,0.31506822,0.3152822,0.0060541364,0.0060351137,0.00602926,0.006030181,0.0060342043,0.0060359426,0.006035279
Lateral-involved,0.14670813,0.14668827,0.06158342,0.061586346,0.061588325,1.0042807e-07,0.061687987,0.061662868,0.061622355,0.043586794,0.14664759,0.14663784
