split,macro_f1,micro_f1,weighted_f1,balanced_accuracy,macro_auc,accuracy,loss
val,0.967558072855123,0.9674134419551935,0.9672415113282005,0.9701663536621528,0.9972519954725407,0.9674134419551935,0.12502634751396122
test,0.6554115864405674,0.6962524654832347,0.6841225011221027,0.6449024039649143,0.951583879135869,0.6962524654832347,0.6257558917623065
