,I,aVL,II,III,aVF,aVR,V1,V2,V3,V4,V5,V6
NORM,0.08335963,0.08334517,0.083361685,0.083311655,0.08332869,0.08327826,0.08325952,0.0832407,0.083257966,0.08334472,0.08345352,0.08345828
AMI,0.007335333,0.0073396135,0.00732589,0.0073348414,0.007328925,0.007321762,0.23531154,0.23532724,0.23541716,0.23530321,0.00732751,0.007327
IMI,0.0060374574,0.0060327207,0.31539634,0.3150377,0.31525257,0.006045507,0.0060290303,0.006026944,0.006029649,0.0060350997,0.006038597,0.0060388017
Lateral-involved,0.14668955,0.14668693,0.061576825,0.0615831,0.06158838,1.00379104e-07,0.06167242,0.061663914,0.06163482,0.043600895,0.1466677,0.1466353
