split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9908676100172757,0.9871134020618557,0.9870879106312588,0.9871134020618557,0.06372579115865387
test,0.9210501030164882,0.9178356713426854,0.9165370452839605,0.9178356713426854,0.3374405902397925
