split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.99956793942976,0.9994509516837482,0.99945083932895,0.9994509516837482,0.0072427515372350945
test,0.7920686249304931,0.7514085474783565,0.7533017397449574,0.7514085474783565,2.9441784830494284
