split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9998725580883675,0.9998170173833486,0.99981701096884,0.9998170173833486,0.002471441203784484
test,0.6869145712704803,0.6945169712793734,0.7000168579203023,0.6945169712793734,2.7942289681775065
