split,macro_f1,micro_f1,weighted_f1,accuracy,loss
val,0.9665051330316259,0.963265306122449,0.9634876852739573,0.963265306122449,0.131709308648596
test,0.7397003667135083,0.7652859960552268,0.7559386089043432,0.7652859960552268,0.5970045797218232
